Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
570	-266.5093	-352.4287	85.91943	0.393086	0.0438685	0.0188157	0.54423	2.179334	0.6435156	1.068553	24.00721
576	-263.2264	-351.0463	87.81998	0.511247	0.149861	0.0321232	0.306769	1.100863	0.8871028	1.162349	15.64347
582	-261.4813	-354.0243	92.543	0.467231	0.102824	0.237616	0.19233	1.454406	1.724446	0.3721154	1.045244
588	-269.0124	-360.8196	91.80728	0.467231	0.102824	0.237616	0.19233	0.7187758	1.472923	0.4937151	3.438997
594	-279.8089	-371.5085	91.69969	0.0519488	0.0174264	0.854024	0.076601	0.9864893	1.342908	0.6054646	3.332907
600	-283.085	-376.5726	93.48752	0.335634	0.281234	0.0608177	0.322315	1.137893	1.38836	0.3664985	0.7315008
606	-272.9248	-363.2479	90.3231	0.628039	0.168464	0.051901	0.151596	1.401667	1.26289	0.6897343	5.493041
612	-272.4233	-363.0486	90.62527	0.577575	0.210409	0.0510969	0.160919	0.9927336	0.965489	1.023412	5.764739
618	-274.6395	-365.033	90.39351	0.439767	0.160206	0.0235191	0.376508	1.474806	0.6934795	1.074327	5.764739
624	-280.7817	-371.4012	90.6195	0.228639	0.530258	0.189651	0.051453	5.138683	0.6073688	1.371959	1.215239
630	-271.8758	-365.5727	93.69681	0.160091	0.704645	0.105597	0.0296665	0.4915606	0.6910467	1.371959	1.187495
636	-276.4519	-370.7371	94.28515	0.314161	0.4074	0.217371	0.0610682	0.4124093	0.6073418	1.120945	1.052312
642	-270.4229	-362.9508	92.52786	0.374225	0.408496	0.0602636	0.157015	0.5558568	0.1372866	1.853155	2.437209
648	-266.7019	-358.5143	91.81236	0.646091	0.0484331	0.240957	0.0645186	1.475571	0.1375718	1.613054	2.665858
654	-265.495	-355.9057	90.41074	0.349073	0.0744981	0.461163	0.115266	0.6968113	0.0546537	2.072922	5.864013
660	-266.6296	-358.6328	92.00321	0.0844883	0.667979	0.227487	0.0200455	3.247177	1.37174	0.5979745	0.7148945
